kic,fits_count,download
5300878,17,Y
7596240,17,Y
10753922,14,Y
10722485,17,Y
6388770,17,Y
7620660,14,Y
10735575,18,Y
10735564,13,Y
10735519,18,Y
8628665,17,Y
7663691,17,Y
8628761,18,Y
7663804,17,Y
6681233,17,Y
6690836,17,Y
9595686,17,Y
8509781,18,Y
8483366,17,Y
9490342,17,Y
11867071,2,Y
11820830,18,Y
7552701,17,Y
9512687,17,Y
6421483,14,Y
6421503,13,Y
3751231,17,Y
8414159,17,Y
6607610,17,Y
5026023,14,Y
7624297,17,Y
11963206,17,Y
6607644,17,Y
5023956,14,Y
5023948,9,Y
3848665,12,Y
6445531,14,Y
7618231,17,Y
3836558,17,Y
3831523,18,Y
11911929,16,Y
8418129,18,Y
10850327,15,Y
11955499,14,Y
8591693,17,Y
3852476,18,Y
7610663,18,Y
7598326,17,Y
11923819,18,Y
6615511,14,Y
5282477,11,Y
6628740,17,Y
7605093,8,Y
5282656,14,Y
7602351,17,Y
7613246,17,Y
6628926,2,Y
10714072,17,Y
11909839,15,Y
9456887,17,Y
7538450,18,Y
7671950,14,Y
10728219,14,Y
9535080,18,Y
3748239,11,Y
10842192,17,Y
8517433,18,Y
5276332,18,Y
10848097,14,Y
3749365,16,Y
5280587,14,Y
11923284,18,Y
11923270,17,Y
9425139,18,Y
6449358,18,Y
10857519,18,Y
6441738,17,Y
8630840,17,Y
6435936,17,Y
11960862,17,Y
5270698,17,Y
5282051,14,Y
10737437,17,Y
6428602,18,Y
8552202,17,Y
7661893,17,Y
9569711,18,Y
9407689,17,Y
8620561,10,Y
11819396,17,Y
6422070,13,Y
10799735,17,Y
6421937,12,Y
10857589,17,Y
6690523,17,Y
7598128,17,Y
11869052,18,Y
5206233,14,Y
3942446,17,Y
5303185,17,Y
5199426,14,Y
8626325,10,Y
10736179,17,Y
10736223,17,Y
6449552,17,Y
5303346,17,Y
5181299,17,Y
11868941,17,Y
8559152,17,Y
9468384,10,Y
7538434,17,Y
7597703,17,Y
10724569,17,Y
5213005,17,Y
3952651,16,Y
3831911,17,Y
10724369,17,Y
8509346,17,Y
5213230,17,Y
5288543,14,Y
9520443,17,Y
5218441,17,Y
9528420,17,Y
9528430,18,Y
9446824,15,Y
7612691,14,Y
11867733,17,Y
11867608,18,Y
6584167,13,Y
8560280,18,Y
8560285,14,Y
6468904,17,Y
8554701,17,Y
10857342,4,Y
11874338,17,Y
7592529,18,Y
3865815,15,Y
10710755,17,Y
9468296,17,Y
8616873,17,Y
6468938,18,Y
5213404,17,Y
9520700,17,Y
3861611,11,Y
9520668,17,Y
9468382,18,Y
9463329,18,Y
10855545,11,Y
9531850,3,Y
6628237,17,Y
8547537,17,Y
7585481,17,Y
6449291,17,Y
8547525,17,Y
5181086,17,Y
8547429,17,Y
8618147,17,Y
10847907,14,Y
5263167,17,Y
8618226,17,Y
11911561,9,Y
11911580,17,Y
7598111,17,Y
9472328,2,Y
8591173,17,Y
9472341,2,Y
6525249,17,Y
7672940,18,Y
6584273,13,Y
6584278,13,Y
3935914,15,Y
6383595,18,Y
8611344,17,Y
9395719,17,Y
9390655,4,Y
5216727,17,Y
9591728,2,Y
8565900,17,Y
8565912,2,Y
6593734,17,Y
6525280,18,Y
10749059,11,Y
3854496,16,Y
6525196,18,Y
6525193,17,Y
6525185,17,Y
8573168,17,Y
8573193,17,Y
7618364,18,Y
11969988,18,Y
6593968,16,Y
8580438,17,Y
10735988,17,Y
6515335,17,Y
9489947,15,Y
9489953,18,Y
3852258,17,Y
9405541,17,Y
6610433,18,Y
5120087,18,Y
4864734,4,Y
6853172,17,Y
7463685,17,Y
5443320,17,Y
8758204,17,Y
6311891,17,Y
8751796,18,Y
6312171,17,Y
10975146,17,Y
6849046,17,Y
3967501,15,Y
6312314,17,Y
5437762,17,Y
6842807,13,Y
12454800,17,Y
8279765,17,Y
9227215,17,Y
4850961,14,Y
8378656,17,Y
4035640,17,Y
8378634,17,Y
6862603,16,Y
4035667,18,Y
3543270,17,Y
4035675,17,Y
10493253,4,Y
3539231,17,Y
7456521,17,Y
5306383,17,Y
7703910,17,Y
9366989,17,Y
9366988,10,Y
7504328,17,Y
4915638,16,Y
6281127,17,Y
6781047,17,Y
10581918,12,Y
5380812,18,Y
10937749,14,Y
10934313,14,Y
4160006,2,Y
7363829,17,Y
5370302,14,Y
6350476,17,Y
8328916,17,Y
8703506,14,Y
8703491,18,Y
10924853,17,Y
9705620,17,Y
9307509,17,Y
9631762,17,Y
6786224,17,Y
6786348,17,Y
7777365,6,Y
7777372,17,Y
3641726,17,Y
8737796,18,Y
10556180,14,Y
7515762,17,Y
9279669,17,Y
5388229,17,Y
5391911,4,Y
8307489,18,Y
8307354,14,Y
7804128,17,Y
12156930,17,Y
5397166,17,Y
8635938,17,Y
8644545,18,Y
8525101,17,Y
7777522,16,Y
6350031,2,Y
9652166,18,Y
4927315,14,Y
5397905,17,Y
12416661,18,Y
9288786,17,Y
7777471,17,Y
4136659,18,Y
9645188,17,Y
7777416,8,Y
7777397,4,Y
8312222,17,Y
12403119,17,Y
6362874,18,Y
7799701,17,Y
6781535,17,Y
6781548,7,Y
8703884,14,Y
9284741,17,Y
8703887,18,Y
7374746,14,Y
11298442,18,Y
9602775,14,Y
5036705,17,Y
9846348,14,Y
8939650,17,Y
7174351,17,Y
7381580,17,Y
5347784,18,Y
8247770,17,Y
8247771,17,Y
5955197,14,Y
8029197,18,Y
4645833,17,Y
5340644,13,Y
8766650,18,Y
4750962,14,Y
8257407,17,Y
11709022,17,Y
11709006,18,Y
9602658,14,Y
9602595,15,Y
9602562,14,Y
11357664,17,Y
5084942,17,Y
9073549,17,Y
9602538,14,Y
9469494,18,Y
8012732,16,Y
3113266,17,Y
8947520,17,Y
8738115,15,Y
11338918,14,Y
5024177,14,Y
9642292,14,Y
3965879,14,Y
8645191,17,Y
2998124,18,Y
7375100,17,Y
8231299,18,Y
4736644,17,Y
8043052,17,Y
5618071,9,Y
3098810,18,Y
7125636,17,Y
5617854,17,Y
9851662,14,Y
9455322,18,Y
7125794,18,Y
9851970,14,Y
9455325,17,Y
9851943,14,Y
9458343,17,Y
9851845,14,Y
5036516,1,Y
8308070,18,Y
5036537,14,Y
5036538,17,Y
3103473,17,Y
11702948,14,Y
9834040,17,Y
9471539,18,Y
9479460,2,Y
10491031,15,Y
10491044,14,Y
10153827,14,Y
10491062,11,Y
10153855,14,Y
9818462,17,Y
5695904,17,Y
6032730,18,Y
2853029,17,Y
2853093,17,Y
5096053,17,Y
6032920,17,Y
9026248,18,Y
4768756,17,Y
2857607,17,Y
8196226,17,Y
11656721,17,Y
12121701,16,Y
9386171,17,Y
5441980,9,Y
8741367,2,Y
10187159,17,Y
7049771,18,Y
5650420,17,Y
6043490,18,Y
5650314,14,Y
8751933,17,Y
10490960,14,Y
9473078,18,Y
7032174,18,Y
11393633,14,Y
9703198,17,Y
4165960,14,Y
5091808,17,Y
7191523,17,Y
8007262,18,Y
5983348,17,Y
9827094,18,Y
4774646,17,Y
10139620,17,Y
5305471,17,Y
5305451,14,Y
8007174,17,Y
5983532,17,Y
11401182,17,Y
9664215,14,Y
11401253,18,Y
9823564,17,Y
8176019,14,Y
9664276,14,Y
9823487,17,Y
7191646,16,Y
7032117,17,Y
8180290,17,Y
5700900,16,Y
4458109,18,Y
8958359,18,Y
8052474,18,Y
9842937,14,Y
9851983,15,Y
5954894,18,Y
9852050,14,Y
11393248,14,Y
4764969,14,Y
9392016,17,Y
6620003,17,Y
8149484,18,Y
1995519,17,Y
7031898,18,Y
5735878,18,Y
9214176,18,Y
9842906,11,Y
5397106,17,Y
7031942,17,Y
9842890,11,Y
3129238,15,Y
7031948,14,Y
4568117,15,Y
7031992,17,Y
7032001,17,Y
9086251,18,Y
10549576,14,Y
9838060,12,Y
8695311,17,Y
11656840,17,Y
9875711,17,Y
5608566,17,Y
8018547,17,Y
7186665,17,Y
10161534,14,Y
7762717,17,Y
2557430,18,Y
8330575,17,Y
5456319,14,Y
8741470,17,Y
8112324,17,Y
9177629,17,Y
7174349,8,Y
6948815,2,Y
8121067,17,Y
9479273,14,Y
9479306,11,Y
9887224,17,Y
10191036,18,Y
10191056,18,Y
10191070,17,Y
11351454,14,Y
9178185,17,Y
8738244,18,Y
7186436,17,Y
4074294,15,Y
7749002,16,Y
9202434,17,Y
7743464,17,Y
8265990,18,Y
7707742,10,Y
10191449,17,Y
9652632,18,Y
9899193,18,Y
5685113,13,Y
9899153,17,Y
9899141,18,Y
11769146,17,Y
8285970,17,Y
9899065,14,Y
5020319,14,Y
9652655,17,Y
9002237,17,Y
11455181,16,Y
9652649,17,Y
11761199,17,Y
11651712,14,Y
10186761,17,Y
7812179,17,Y
7117541,16,Y
7117549,17,Y
7812175,8,Y
7812167,14,Y
10186945,17,Y
5024126,11,Y
2992634,17,Y
4677282,17,Y
5024138,14,Y
6049470,18,Y
9899216,18,Y
9899217,17,Y
9655005,18,Y
7687365,17,Y
9092496,17,Y
6877871,17,Y
7707736,17,Y
8689031,17,Y
1025986,18,Y
1026032,17,Y
7049486,17,Y
10132908,17,Y
8180020,14,Y
5130369,17,Y
8180063,17,Y
5130380,8,Y
8374077,14,Y
10139390,18,Y
5387843,17,Y
11444772,14,Y
6032497,17,Y
6032517,17,Y
1293379,14,Y
4844004,14,Y
5175986,16,Y
10147276,17,Y
9818732,17,Y
7960547,17,Y
8196180,18,Y
11444952,14,Y
11444974,14,Y
7762723,18,Y
9845909,11,Y
9850966,14,Y
9850957,15,Y
9850912,14,Y
9850893,14,Y
5036966,2,Y
11411639,16,Y
9026007,17,Y
7364176,17,Y
9025971,17,Y
9845931,13,Y
5617510,18,Y
4840156,14,Y
7368103,17,Y
9851126,14,Y
2986833,17,Y
9845898,14,Y
7368137,17,Y
7032568,17,Y
4844470,14,Y
4557341,18,Y
2987027,17,Y
7955580,17,Y
3531558,18,Y
5305404,17,Y
5305399,17,Y
8227464,18,Y
9851123,14,Y
9851142,14,Y
5437348,18,Y
8644911,14,Y
9040849,14,Y
5649837,17,Y
5649836,10,Y
5649833,17,Y
4820550,17,Y
6043538,17,Y
7978202,17,Y
4577484,15,Y
6043562,16,Y
6043574,18,Y
3544595,18,Y
5642688,14,Y
4571844,2,Y
7032383,17,Y
6046540,17,Y
5347537,9,Y
9607164,14,Y
9602514,14,Y
5632781,15,Y
9030537,17,Y
9602431,14,Y
5632701,14,Y
11672354,16,Y
9602421,15,Y
9030447,18,Y
10213902,17,Y
9012244,17,Y
10491525,15,Y
8227661,12,Y
4737302,18,Y
10525049,17,Y
5710069,17,Y
8975368,18,Y
11303811,14,Y
5964985,18,Y
11303815,17,Y
8042453,17,Y
5092266,14,Y
3118797,14,Y
10157573,14,Y
11718389,17,Y
4737267,17,Y
8258103,17,Y
4552729,17,Y
3662635,14,Y
5977541,18,Y
9904059,15,Y
8258160,8,Y
8258171,18,Y
7748487,17,Y
5977804,17,Y
4473226,8,Y
11803074,14,Y
7105574,17,Y
9898447,18,Y
10187563,17,Y
3109550,18,Y
11651240,15,Y
9693006,18,Y
6292162,14,Y
10491544,14,Y
10491554,8,Y
8231667,14,Y
5305240,18,Y
9702945,18,Y
5942093,10,Y
5734702,18,Y
5942112,13,Y
5305225,17,Y
7041972,17,Y
7050060,17,Y
10134152,17,Y
8231877,17,Y
5456023,14,Y
5728283,16,Y
5955621,18,Y
5728139,17,Y
4545570,17,Y
7943535,18,Y
4678171,17,Y
10140122,14,Y
5087223,17,Y
7381695,14,Y
9826551,18,Y
10525027,17,Y
5649956,16,Y
5024268,15,Y
2853446,17,Y
10405224,17,Y
5905728,18,Y
9851638,11,Y
7449541,17,Y
12108364,17,Y
5905822,18,Y
9851360,14,Y
9851271,14,Y
4479633,14,Y
9851226,14,Y
12108312,17,Y
8975776,17,Y
8718273,18,Y
9655858,11,Y
5955321,17,Y
4473613,14,Y
8235924,17,Y
9846086,14,Y
8051946,17,Y
5612697,18,Y
5124254,17,Y
8042835,17,Y
10230571,14,Y
8243263,17,Y
8243283,14,Y
8042789,16,Y
11768970,18,Y
7949593,17,Y
9875101,17,Y
4078693,15,Y
11455491,18,Y
6046311,17,Y
4545926,18,Y
4844367,14,Y
7960295,2,Y
5643492,17,Y
5633259,14,Y
10535991,17,Y
9886661,17,Y
11449696,8,Y
11449844,17,Y
7731281,4,Y
4662363,14,Y
10203349,14,Y
11449918,17,Y
9657636,18,Y
10536177,17,Y
8219673,17,Y
10536241,17,Y
5623839,9,Y
8360640,17,Y
10205598,17,Y
11455428,17,Y
6061119,17,Y
8227086,17,Y
11455484,8,Y
8042747,17,Y
8042644,17,Y
8189801,17,Y
5695615,17,Y
2720828,17,Y
7504778,17,Y
2721030,17,Y
5369827,15,Y
6019872,13,Y
5700330,18,Y
8677186,18,Y
6019971,13,Y
8414216,17,Y
4768846,17,Y
4645492,17,Y
11716643,17,Y
8677057,17,Y
5955427,17,Y
7174617,17,Y
9639106,17,Y
6025124,13,Y
10163066,14,Y
10163067,15,Y
6032981,18,Y
7987866,17,Y
7987749,17,Y
7516073,18,Y
9895006,17,Y
9895004,18,Y
5024252,14,Y
9818381,17,Y
8398290,18,Y
4650674,17,Y
7128918,17,Y
9837828,3,Y
8507475,14,Y
4069213,15,Y
10416390,11,Y
8507586,17,Y
7117710,17,Y
8037926,17,Y
8248103,17,Y
8958035,17,Y
5961350,18,Y
5130563,16,Y
11760959,14,Y
11760931,17,Y
10420279,14,Y
10420301,13,Y
4741777,17,Y
7464205,18,Y
5130740,17,Y
11756821,8,Y
4063943,14,Y
8263545,14,Y
4650733,17,Y
5977470,17,Y
9649222,17,Y
5706592,17,Y
6060580,18,Y
12555616,17,Y
5695524,17,Y
8107611,17,Y
7812455,17,Y
9031703,17,Y
6036286,17,Y
6442602,14,Y
2556650,17,Y
10965963,14,Y
9965957,14,Y
7098355,13,Y
8030148,18,Y
5696918,17,Y
5696909,17,Y
7433585,17,Y
4540632,13,Y
10208894,9,Y
6042663,17,Y
10965740,15,Y
4540508,13,Y
11415243,17,Y
9205907,17,Y
9205993,2,Y
6889235,18,Y
9957627,17,Y
9021047,14,Y
11153476,14,Y
9957668,18,Y
9957659,5,Y
9042357,17,Y
3663494,11,Y
4843592,14,Y
6531617,17,Y
9449320,4,Y
9941550,18,Y
8081239,17,Y
6464285,17,Y
10190075,17,Y
4750341,14,Y
9161118,14,Y
4750406,14,Y
5990753,18,Y
10982373,18,Y
11392618,15,Y
8053552,17,Y
9933600,17,Y
9457948,17,Y
7681230,8,Y
11400356,16,Y
5716508,4,Y
6023571,13,Y
11197126,18,Y
8043714,15,Y
2445129,17,Y
2445134,17,Y
2445154,17,Y
6029130,17,Y
6692833,17,Y
10208759,17,Y
12509829,17,Y
7440715,8,Y
10253977,17,Y
2710101,17,Y
6066416,18,Y
11021676,11,Y
5637036,10,Y
8013289,17,Y
4474462,14,Y
10935993,14,Y
5940165,13,Y
8007675,18,Y
8007644,17,Y
7117355,17,Y
7768952,17,Y
5629538,14,Y
6867219,17,Y
2578017,14,Y
5949765,18,Y
7456380,17,Y
6867155,17,Y
2715135,17,Y
4469825,15,Y
9895709,17,Y
5954001,17,Y
7024045,17,Y
8719419,18,Y
7982917,8,Y
10160922,14,Y
10923260,17,Y
6066403,17,Y
6066379,8,Y
4079530,6,Y
11145637,16,Y
9953736,18,Y
6878408,14,Y
2583777,18,Y
11145831,17,Y
7449136,18,Y
8127586,17,Y
8127607,17,Y
8127639,14,Y
8127648,8,Y
9016295,17,Y
5651846,17,Y
5651829,18,Y
5359678,17,Y
4480676,14,Y
11145726,15,Y
6060203,17,Y
2584163,17,Y
2162635,17,Y
6066107,18,Y
4079535,11,Y
8013419,17,Y
9941425,17,Y
4474645,14,Y
9941387,17,Y
4474637,8,Y
6531801,17,Y
9941662,18,Y
11232745,14,Y
10253638,18,Y
2695110,17,Y
6695801,17,Y
7732285,18,Y
2163226,17,Y
8359498,17,Y
6695889,17,Y
6586746,13,Y
5652260,8,Y
5652237,18,Y
2162994,17,Y
10873260,14,Y
11305996,17,Y
7989422,17,Y
11251991,18,Y
8359569,14,Y
8953281,3,Y
8953278,17,Y
8953257,17,Y
11338091,15,Y
9101208,17,Y
7380829,17,Y
9101271,1,Y
9101279,17,Y
10258558,17,Y
9101400,2,Y
9236858,18,Y
5443604,17,Y
12504988,17,Y
10878117,11,Y
11076400,14,Y
10201891,17,Y
8111622,17,Y
11460018,17,Y
11046723,15,Y
10208477,18,Y
7132542,17,Y
4830859,17,Y
9272070,17,Y
3970397,15,Y
5887316,14,Y
4651399,16,Y
8351919,17,Y
10216045,17,Y
9085563,14,Y
7024222,18,Y
9091755,17,Y
8126558,17,Y
8352009,17,Y
6695622,17,Y
5894825,17,Y
12505076,16,Y
5894972,18,Y
8352016,17,Y
3966262,14,Y
5686174,13,Y
8364232,17,Y
4665989,14,Y
1433531,18,Y
10156110,14,Y
4725292,13,Y
10152836,14,Y
7416306,17,Y
5963591,17,Y
6721123,17,Y
10153011,13,Y
1725016,14,Y
11356602,18,Y
7031638,18,Y
10156055,14,Y
10156064,15,Y
9954225,2,Y
9079767,17,Y
4665991,14,Y
11236244,14,Y
9079671,18,Y
4572728,15,Y
9079587,17,Y
3955444,18,Y
7950775,18,Y
9945370,16,Y
9945280,17,Y
8074805,17,Y
4740375,17,Y
6756669,13,Y
8081187,18,Y
7031517,17,Y
11242721,15,Y
11350634,18,Y
8164262,18,Y
4666008,14,Y
10873178,14,Y
9970525,15,Y
3962440,14,Y
9411317,1,Y
7708215,17,Y
7190639,18,Y
9970396,15,Y
11342550,14,Y
1996399,17,Y
7970760,18,Y
6707833,17,Y
11342573,13,Y
6707835,17,Y
9966115,15,Y
9139084,18,Y
9963265,14,Y
8948424,17,Y
7699298,17,Y
6707908,16,Y
3962357,14,Y
7970629,17,Y
6579806,17,Y
9963009,14,Y
10146103,17,Y
7023960,17,Y
4947726,17,Y
5095635,17,Y
1575690,14,Y
4839180,15,Y
8164812,2,Y
8168581,8,Y
8293631,17,Y
6531485,17,Y
9007151,17,Y
11775530,18,Y
5982353,18,Y
5982368,14,Y
1575873,18,Y
4843751,14,Y
7970194,17,Y
9458266,17,Y
5730380,17,Y
11017901,15,Y
5991765,18,Y
2301068,18,Y
5036480,17,Y
10223615,15,Y
10223616,14,Y
5991936,18,Y
6692742,14,Y
5992210,9,Y
5992270,17,Y
10965588,14,Y
7421876,18,Y
6531491,14,Y
5036052,18,Y
6631721,17,Y
8636333,17,Y
5613821,17,Y
11410904,17,Y
7091432,17,Y
9427402,14,Y
10190777,18,Y
1995732,16,Y
1995712,17,Y
9883311,17,Y
9086154,17,Y
8636434,18,Y
6878167,17,Y
10198109,17,Y
11444514,14,Y
5730389,17,Y
5026187,15,Y
10198225,18,Y
4489844,18,Y
10202759,18,Y
7416646,18,Y
5736461,16,Y
7979297,17,Y
9097120,17,Y
8767034,17,Y
5026326,11,Y
5730445,14,Y
5730394,10,Y
1432214,16,Y
9116510,17,Y
4661634,14,Y
2445975,17,Y
8321314,17,Y
9820483,16,Y
10139305,17,Y
6965293,18,Y
5091479,17,Y
8747910,17,Y
5340878,13,Y
7768451,17,Y
9157908,17,Y
5651104,17,Y
8104207,17,Y
5091614,17,Y
9899355,14,Y
7019580,18,Y
9899352,16,Y
9899345,2,Y
5650930,18,Y
4736439,17,Y
9899280,17,Y
9899256,17,Y
7762886,17,Y
9899233,17,Y
6049190,17,Y
5644412,14,Y
7133286,18,Y
7133294,17,Y
8312852,17,Y
8096395,18,Y
12645761,18,Y
7950158,18,Y
9466429,17,Y
7019524,17,Y
9466486,18,Y
7019489,14,Y
2306740,17,Y
8977176,18,Y
11460462,18,Y
2310993,14,Y
5077629,13,Y
7117485,17,Y
6032318,17,Y
9834257,18,Y
9827596,17,Y
5696518,17,Y
10259301,18,Y
7117513,14,Y
12784167,17,Y
6037187,17,Y
5353938,17,Y
7777818,18,Y
11303322,17,Y
12691412,9,Y
4673628,14,Y
10132832,17,Y
4676964,17,Y
9086001,18,Y
11134879,17,Y
5020044,14,Y
6960445,17,Y
7950644,17,Y
6023859,8,Y
9145415,17,Y
4048898,18,Y
9396760,17,Y
11073223,14,Y
4639868,18,Y
10219288,2,Y
6960487,14,Y
10219361,15,Y
6960456,17,Y
6960446,8,Y
2439243,14,Y
4578594,11,Y
9157523,17,Y
4736208,17,Y
9157634,17,Y
10228942,15,Y
8352537,17,Y
6952971,17,Y
7186259,1,Y
4633434,13,Y
4740676,18,Y
4740688,17,Y
7515679,18,Y
8360041,17,Y
10908248,14,Y
5716244,14,Y
8081482,17,Y
12935144,17,Y
1868404,18,Y
2719873,17,Y
7124613,18,Y
2283362,17,Y
4450844,18,Y
1724513,17,Y
8963721,17,Y
9115681,18,Y
4952341,18,Y
9115800,17,Y
5736801,14,Y
7470491,18,Y
8168509,17,Y
9116075,17,Y
8958811,17,Y
7503885,14,Y
11046870,14,Y
7960980,8,Y
8953059,17,Y
9847239,14,Y
5991070,18,Y
7749318,17,Y
8081389,17,Y
9391817,18,Y
11072982,15,Y
8104030,17,Y
11357185,17,Y
8379021,16,Y
5636648,17,Y
9899577,17,Y
10867017,17,Y
12504353,17,Y
8128067,16,Y
9899514,14,Y
9899505,14,Y
9899483,17,Y
9899449,16,Y
9899421,9,Y
9899414,14,Y
9899410,16,Y
3970117,14,Y
5636642,8,Y
11357192,18,Y
4764774,14,Y
8128247,18,Y
2161623,2,Y
6924203,17,Y
2161536,17,Y
9414417,18,Y
2141783,17,Y
11404644,17,Y
8378922,17,Y
5020034,8,Y
9031209,17,Y
4819158,17,Y
9411412,17,Y
10867062,17,Y
11097752,14,Y
4568298,14,Y
4750669,14,Y
6941084,17,Y
10259029,8,Y
10259031,17,Y
2450716,17,Y
7708193,8,Y
7031726,18,Y
7031732,17,Y
7031742,17,Y
8111919,17,Y
6936977,17,Y
2557350,17,Y
10132552,18,Y
8029848,1,Y
6936966,18,Y
7031767,17,Y
8112013,18,Y
2572029,18,Y
9202151,14,Y
5168498,13,Y
4758368,15,Y
5645170,17,Y
3970233,14,Y
7035812,17,Y
8120820,17,Y
4157488,17,Y
8957954,17,Y
4830605,17,Y
6350522,17,Y
8750094,14,Y
7212184,17,Y
11359305,17,Y
7365447,2,Y
3003673,14,Y
5017058,15,Y
1161949,17,Y
9701962,17,Y
9702006,17,Y
8937762,17,Y
11621223,17,Y
10677763,15,Y
5988031,17,Y
8750043,18,Y
3110937,17,Y
8760760,17,Y
7281699,14,Y
7281668,17,Y
6021655,13,Y
3546821,18,Y
9597806,14,Y
6366559,18,Y
5021732,14,Y
9597854,16,Y
8906676,18,Y
5112567,14,Y
3558803,12,Y
6357290,14,Y
6263593,13,Y
5952309,17,Y
7362534,17,Y
9661979,14,Y
11771430,17,Y
7377343,2,Y
3097352,8,Y
2970670,17,Y
7362632,17,Y
3097346,18,Y
7362696,14,Y
8815031,17,Y
7985167,18,Y
8813698,17,Y
9665503,14,Y
5962514,2,Y
5952403,8,Y
7377200,17,Y
10552263,15,Y
5952448,17,Y
5956977,18,Y
8808064,17,Y
10552151,14,Y
8702921,18,Y
7811057,18,Y
5957181,17,Y
6349881,17,Y
5962509,17,Y
5021737,15,Y
3641216,18,Y
6312534,17,Y
9641103,17,Y
6048106,2,Y
2831055,17,Y
8873090,18,Y
9636559,8,Y
9636563,17,Y
9641018,17,Y
9641031,18,Y
7288444,17,Y
8036287,17,Y
8868649,17,Y
9641041,18,Y
9641076,17,Y
8868481,18,Y
6312521,10,Y
5031882,18,Y
9641144,17,Y
3656700,15,Y
5097278,18,Y
8868364,17,Y
8651389,16,Y
6290935,18,Y
7220320,8,Y
11453592,10,Y
7761585,17,Y
8880123,17,Y
7761545,17,Y
8880003,17,Y
6291033,17,Y
7458309,17,Y
8040457,17,Y
8892721,14,Y
8892720,14,Y
7772914,17,Y
7940533,18,Y
11457191,17,Y
3120276,17,Y
3120308,17,Y
3120320,18,Y
9692345,17,Y
7270230,17,Y
9692336,8,Y
6034834,17,Y
5024476,15,Y
5024482,14,Y
8639155,18,Y
7266212,17,Y
7277317,8,Y
6294819,14,Y
7280953,18,Y
9692128,17,Y
5031804,18,Y
7257373,18,Y
7257363,17,Y
7284688,18,Y
2830919,17,Y
11501774,17,Y
10583066,17,Y
9661877,14,Y
9640985,17,Y
8892910,17,Y
8681833,17,Y
6290467,17,Y
10351767,14,Y
9640907,17,Y
9640924,17,Y
9640931,17,Y
9640946,17,Y
9893468,18,Y
10617638,14,Y
9640962,17,Y
9640976,17,Y
9641008,17,Y
8873450,17,Y
3127911,15,Y
9643874,14,Y
8881169,17,Y
3127817,15,Y
5108946,14,Y
11655826,17,Y
6277594,18,Y
9881077,17,Y
8686761,17,Y
4663658,15,Y
7135852,17,Y
6277410,17,Y
7948619,14,Y
10341905,17,Y
10341878,18,Y
10341876,16,Y
5956787,8,Y
5962262,17,Y
11671429,18,Y
3003019,14,Y
8669092,18,Y
7106437,18,Y
7106438,14,Y
9630640,17,Y
8757824,17,Y
11559493,14,Y
3459529,14,Y
9898017,17,Y
7954278,14,Y
7115200,18,Y
5966322,18,Y
11551652,15,Y
10336927,17,Y
10336951,17,Y
7446631,17,Y
10341777,18,Y
10341781,14,Y
10341787,14,Y
8681734,17,Y
6290382,18,Y
10341831,17,Y
9873759,17,Y
11650543,15,Y
9661869,6,Y
11462341,17,Y
6047853,17,Y
8836224,17,Y
9655424,16,Y
3112129,17,Y
6305192,17,Y
6048024,18,Y
3650049,17,Y
8803757,17,Y
7692248,14,Y
8832676,14,Y
8016692,18,Y
8016691,14,Y
8803882,18,Y
11442465,14,Y
5125347,17,Y
8016650,16,Y
6062929,17,Y
2854948,14,Y
8009350,17,Y
10583225,17,Y
10583181,18,Y
10583180,17,Y
6063220,17,Y
4752451,15,Y
2859299,17,Y
8737343,18,Y
8846163,17,Y
11456405,17,Y
9655419,17,Y
9838949,17,Y
6034379,16,Y
7431709,17,Y
9651155,2,Y
4670217,11,Y
9873604,17,Y
10394802,16,Y
8041216,17,Y
6268722,14,Y
4670267,14,Y
7136729,17,Y
4670361,14,Y
8868907,17,Y
3542928,17,Y
4679687,14,Y
9848760,14,Y
7431665,18,Y
11446424,13,Y
8868686,18,Y
8868657,16,Y
8846809,18,Y
6044553,17,Y
10473272,16,Y
3116302,17,Y
9838975,17,Y
5115379,15,Y
2849805,17,Y
8845574,16,Y
10322797,18,Y
8740744,17,Y
10617017,15,Y
7296438,18,Y
5115978,14,Y
5959753,17,Y
10616829,14,Y
8631160,17,Y
5119143,18,Y
5963222,18,Y
8824737,17,Y
8746310,17,Y
8746295,17,Y
7686191,17,Y
11304958,17,Y
9605552,14,Y
11304987,17,Y
11701407,11,Y
9644411,8,Y
8845026,17,Y
9598315,18,Y
8845205,17,Y
7281616,17,Y
5357901,17,Y
10665749,16,Y
8845221,17,Y
8651551,14,Y
5980208,17,Y
11724091,18,Y
5115688,14,Y
8845552,17,Y
5308537,18,Y
10616656,15,Y
11724210,17,Y
10616679,14,Y
5989391,18,Y
7281217,17,Y
7281229,16,Y
11724094,17,Y
5980783,14,Y
7281356,17,Y
8757213,16,Y
11337012,14,Y
10651945,12,Y
2989706,17,Y
5967194,18,Y
6311520,17,Y
10651816,14,Y
7376490,18,Y
5308666,16,Y
7376500,10,Y
5308777,17,Y
5308778,14,Y
6311637,18,Y
9636569,17,Y
6311681,17,Y
11456839,5,Y
2859893,15,Y
7281484,18,Y
9705459,17,Y
7281454,17,Y
8702537,18,Y
5171707,16,Y
11654039,15,Y
3115833,16,Y
6035335,18,Y
10556578,13,Y
8937021,17,Y
8937019,8,Y
11391181,14,Y
3657176,14,Y
8880317,17,Y
8687088,18,Y
892772,14,Y
7206422,18,Y
7347246,14,Y
3124420,8,Y
6228703,18,Y
